"","ID_PEDIDO","CANAL","SUCURSAL"
"1687","1687","1. Presencial","Sucursal 4"
"1688","1688","1. Presencial","Sucursal 4"
"1689","1689","1. Presencial","Sucursal 4"
"1690","1690","1. Presencial","Sucursal 4"
"1691","1691","1. Presencial","Sucursal 4"
"1692","1692","1. Presencial","Sucursal 4"
"1693","1693","1. Presencial","Sucursal 4"
"1694","1694","1. Presencial","Sucursal 4"
"1695","1695","1. Presencial","Sucursal 4"
"1696","1696","1. Presencial","Sucursal 4"
"1697","1697","1. Presencial","Sucursal 4"
"1698","1698","1. Presencial","Sucursal 4"
"1699","1699","1. Presencial","Sucursal 4"
"1700","1700","1. Presencial","Sucursal 4"
"1701","1701","1. Presencial","Sucursal 4"
"1702","1702","1. Presencial","Sucursal 4"
"1703","1703","1. Presencial","Sucursal 4"
"1704","1704","1. Presencial","Sucursal 4"
"1705","1705","1. Presencial","Sucursal 4"
"1706","1706","1. Presencial","Sucursal 4"
"1707","1707","1. Presencial","Sucursal 4"
"1708","1708","1. Presencial","Sucursal 4"
"1709","1709","1. Presencial","Sucursal 4"
"1710","1710","1. Presencial","Sucursal 4"
"1711","1711","1. Presencial","Sucursal 4"
"1712","1712","1. Presencial","Sucursal 4"
"1713","1713","1. Presencial","Sucursal 4"
"1714","1714","1. Presencial","Sucursal 4"
"1715","1715","1. Presencial","Sucursal 4"
"1716","1716","1. Presencial","Sucursal 4"
"1717","1717","1. Presencial","Sucursal 4"
"1718","1718","1. Presencial","Sucursal 4"
"1719","1719","1. Presencial","Sucursal 4"
"1720","1720","1. Presencial","Sucursal 4"
"1721","1721","1. Presencial","Sucursal 4"
"1722","1722","1. Presencial","Sucursal 4"
"1723","1723","1. Presencial","Sucursal 4"
"1724","1724","1. Presencial","Sucursal 4"
"1725","1725","1. Presencial","Sucursal 4"
"1726","1726","1. Presencial","Sucursal 4"
"1727","1727","1. Presencial","Sucursal 4"
"1728","1728","1. Presencial","Sucursal 4"
"1729","1729","1. Presencial","Sucursal 4"
"1730","1730","1. Presencial","Sucursal 4"
"1731","1731","1. Presencial","Sucursal 4"
"1732","1732","1. Presencial","Sucursal 4"
"1733","1733","1. Presencial","Sucursal 4"
"1734","1734","1. Presencial","Sucursal 4"
"1735","1735","1. Presencial","Sucursal 4"
"1736","1736","1. Presencial","Sucursal 4"
"1737","1737","1. Presencial","Sucursal 4"
"1738","1738","1. Presencial","Sucursal 4"
"1739","1739","1. Presencial","Sucursal 4"
"1740","1740","1. Presencial","Sucursal 4"
"1741","1741","1. Presencial","Sucursal 4"
"1742","1742","1. Presencial","Sucursal 4"
"1743","1743","1. Presencial","Sucursal 4"
"1744","1744","1. Presencial","Sucursal 4"
"1745","1745","1. Presencial","Sucursal 4"
"1746","1746","1. Presencial","Sucursal 4"
"1747","1747","1. Presencial","Sucursal 4"
"1748","1748","1. Presencial","Sucursal 4"
"1749","1749","1. Presencial","Sucursal 4"
"1750","1750","1. Presencial","Sucursal 4"
"1751","1751","1. Presencial","Sucursal 4"
"1752","1752","1. Presencial","Sucursal 4"
"1753","1753","1. Presencial","Sucursal 4"
"1754","1754","1. Presencial","Sucursal 4"
"1755","1755","1. Presencial","Sucursal 4"
"1756","1756","1. Presencial","Sucursal 4"
"1757","1757","1. Presencial","Sucursal 4"
"1758","1758","1. Presencial","Sucursal 4"
"1759","1759","1. Presencial","Sucursal 4"
"1760","1760","1. Presencial","Sucursal 4"
"1761","1761","1. Presencial","Sucursal 4"
"1762","1762","1. Presencial","Sucursal 4"
"1763","1763","1. Presencial","Sucursal 4"
"1764","1764","1. Presencial","Sucursal 4"
"1765","1765","1. Presencial","Sucursal 4"
"1766","1766","1. Presencial","Sucursal 4"
"1767","1767","1. Presencial","Sucursal 4"
"1768","1768","1. Presencial","Sucursal 4"
"1769","1769","1. Presencial","Sucursal 4"
"1770","1770","1. Presencial","Sucursal 4"
"1771","1771","1. Presencial","Sucursal 4"
"1772","1772","1. Presencial","Sucursal 4"
"1773","1773","1. Presencial","Sucursal 4"
"1774","1774","1. Presencial","Sucursal 4"
"1775","1775","1. Presencial","Sucursal 4"
"1776","1776","1. Presencial","Sucursal 4"
"1777","1777","1. Presencial","Sucursal 4"
"1778","1778","1. Presencial","Sucursal 4"
"1779","1779","1. Presencial","Sucursal 4"
"1780","1780","1. Presencial","Sucursal 4"
"1781","1781","1. Presencial","Sucursal 4"
"1782","1782","1. Presencial","Sucursal 4"
"1783","1783","1. Presencial","Sucursal 4"
"1784","1784","1. Presencial","Sucursal 4"
"1785","1785","1. Presencial","Sucursal 4"
"1786","1786","1. Presencial","Sucursal 4"
"1787","1787","1. Presencial","Sucursal 4"
"1788","1788","1. Presencial","Sucursal 4"
"1789","1789","1. Presencial","Sucursal 4"
"1790","1790","1. Presencial","Sucursal 4"
"1791","1791","1. Presencial","Sucursal 4"
"1792","1792","1. Presencial","Sucursal 4"
"1793","1793","1. Presencial","Sucursal 4"
"1794","1794","1. Presencial","Sucursal 4"
"1795","1795","1. Presencial","Sucursal 4"
"1796","1796","1. Presencial","Sucursal 4"
"1797","1797","1. Presencial","Sucursal 4"
"1798","1798","1. Presencial","Sucursal 4"
"1799","1799","1. Presencial","Sucursal 4"
"1800","1800","1. Presencial","Sucursal 4"
"1801","1801","2. Llamada Telefonica","Sucursal 1"
"1802","1802","2. Llamada Telefonica","Sucursal 1"
"1803","1803","2. Llamada Telefonica","Sucursal 1"
"1804","1804","2. Llamada Telefonica","Sucursal 1"
"1805","1805","2. Llamada Telefonica","Sucursal 1"
"1806","1806","2. Llamada Telefonica","Sucursal 1"
"1807","1807","2. Llamada Telefonica","Sucursal 1"
"1808","1808","2. Llamada Telefonica","Sucursal 1"
"1809","1809","2. Llamada Telefonica","Sucursal 1"
"1810","1810","2. Llamada Telefonica","Sucursal 1"
"1811","1811","2. Llamada Telefonica","Sucursal 1"
"1812","1812","2. Llamada Telefonica","Sucursal 1"
"1813","1813","2. Llamada Telefonica","Sucursal 1"
"1814","1814","2. Llamada Telefonica","Sucursal 1"
"1815","1815","2. Llamada Telefonica","Sucursal 1"
"1816","1816","2. Llamada Telefonica","Sucursal 1"
"1817","1817","2. Llamada Telefonica","Sucursal 1"
"1818","1818","2. Llamada Telefonica","Sucursal 1"
"1819","1819","2. Llamada Telefonica","Sucursal 1"
"1820","1820","2. Llamada Telefonica","Sucursal 1"
"1821","1821","2. Llamada Telefonica","Sucursal 1"
"1822","1822","2. Llamada Telefonica","Sucursal 1"
"1823","1823","2. Llamada Telefonica","Sucursal 1"
"1824","1824","2. Llamada Telefonica","Sucursal 1"
"1825","1825","2. Llamada Telefonica","Sucursal 1"
"1826","1826","2. Llamada Telefonica","Sucursal 1"
"1827","1827","2. Llamada Telefonica","Sucursal 1"
"1828","1828","2. Llamada Telefonica","Sucursal 1"
"1829","1829","2. Llamada Telefonica","Sucursal 1"
"1830","1830","2. Llamada Telefonica","Sucursal 1"
"1831","1831","2. Llamada Telefonica","Sucursal 1"
"1832","1832","2. Llamada Telefonica","Sucursal 1"
"1833","1833","2. Llamada Telefonica","Sucursal 1"
"1834","1834","2. Llamada Telefonica","Sucursal 1"
"1835","1835","2. Llamada Telefonica","Sucursal 1"
"1836","1836","2. Llamada Telefonica","Sucursal 1"
"1837","1837","2. Llamada Telefonica","Sucursal 1"
"1838","1838","2. Llamada Telefonica","Sucursal 1"
"1839","1839","2. Llamada Telefonica","Sucursal 1"
"1840","1840","2. Llamada Telefonica","Sucursal 1"
"1841","1841","2. Llamada Telefonica","Sucursal 1"
"1842","1842","2. Llamada Telefonica","Sucursal 1"
"1843","1843","2. Llamada Telefonica","Sucursal 1"
"1844","1844","2. Llamada Telefonica","Sucursal 1"
"1845","1845","2. Llamada Telefonica","Sucursal 1"
"1846","1846","2. Llamada Telefonica","Sucursal 1"
"1847","1847","2. Llamada Telefonica","Sucursal 1"
"1848","1848","2. Llamada Telefonica","Sucursal 1"
"1849","1849","2. Llamada Telefonica","Sucursal 1"
"1850","1850","2. Llamada Telefonica","Sucursal 1"
"1851","1851","2. Llamada Telefonica","Sucursal 1"
"1852","1852","2. Llamada Telefonica","Sucursal 1"
"1853","1853","2. Llamada Telefonica","Sucursal 1"
"1854","1854","2. Llamada Telefonica","Sucursal 1"
"1855","1855","2. Llamada Telefonica","Sucursal 1"
"1856","1856","2. Llamada Telefonica","Sucursal 1"
"1857","1857","2. Llamada Telefonica","Sucursal 1"
"1858","1858","2. Llamada Telefonica","Sucursal 1"
"1859","1859","2. Llamada Telefonica","Sucursal 1"
"1860","1860","2. Llamada Telefonica","Sucursal 1"
"1861","1861","2. Llamada Telefonica","Sucursal 1"
"1862","1862","2. Llamada Telefonica","Sucursal 1"
"1863","1863","2. Llamada Telefonica","Sucursal 1"
"1864","1864","2. Llamada Telefonica","Sucursal 1"
"1865","1865","2. Llamada Telefonica","Sucursal 1"
"1866","1866","2. Llamada Telefonica","Sucursal 1"
"1867","1867","2. Llamada Telefonica","Sucursal 1"
"1868","1868","2. Llamada Telefonica","Sucursal 1"
"1869","1869","2. Llamada Telefonica","Sucursal 1"
"1870","1870","2. Llamada Telefonica","Sucursal 1"
"1871","1871","2. Llamada Telefonica","Sucursal 1"
"1872","1872","2. Llamada Telefonica","Sucursal 1"
"1873","1873","2. Llamada Telefonica","Sucursal 1"
"1874","1874","2. Llamada Telefonica","Sucursal 1"
"1875","1875","2. Llamada Telefonica","Sucursal 1"
"1876","1876","2. Llamada Telefonica","Sucursal 1"
"1877","1877","2. Llamada Telefonica","Sucursal 1"
"1878","1878","2. Llamada Telefonica","Sucursal 1"
"1879","1879","2. Llamada Telefonica","Sucursal 1"
"1880","1880","2. Llamada Telefonica","Sucursal 1"
"1881","1881","2. Llamada Telefonica","Sucursal 1"
"1882","1882","2. Llamada Telefonica","Sucursal 1"
"1883","1883","2. Llamada Telefonica","Sucursal 1"
"1884","1884","2. Llamada Telefonica","Sucursal 1"
"1885","1885","2. Llamada Telefonica","Sucursal 1"
"1886","1886","2. Llamada Telefonica","Sucursal 1"
"1887","1887","2. Llamada Telefonica","Sucursal 1"
"1888","1888","2. Llamada Telefonica","Sucursal 1"
"1889","1889","2. Llamada Telefonica","Sucursal 1"
"1890","1890","2. Llamada Telefonica","Sucursal 1"
"1891","1891","2. Llamada Telefonica","Sucursal 1"
"1892","1892","2. Llamada Telefonica","Sucursal 1"
"1893","1893","2. Llamada Telefonica","Sucursal 1"
"1894","1894","2. Llamada Telefonica","Sucursal 1"
"1895","1895","2. Llamada Telefonica","Sucursal 1"
"1896","1896","2. Llamada Telefonica","Sucursal 1"
"1897","1897","2. Llamada Telefonica","Sucursal 1"
"1898","1898","2. Llamada Telefonica","Sucursal 1"
"1899","1899","2. Llamada Telefonica","Sucursal 1"
"1900","1900","2. Llamada Telefonica","Sucursal 1"
"1901","1901","2. Llamada Telefonica","Sucursal 1"
"1902","1902","2. Llamada Telefonica","Sucursal 1"
"1903","1903","2. Llamada Telefonica","Sucursal 1"
"1904","1904","2. Llamada Telefonica","Sucursal 1"
"1905","1905","2. Llamada Telefonica","Sucursal 1"
"1906","1906","2. Llamada Telefonica","Sucursal 1"
"1907","1907","2. Llamada Telefonica","Sucursal 1"
"1908","1908","2. Llamada Telefonica","Sucursal 1"
"1909","1909","2. Llamada Telefonica","Sucursal 1"
"1910","1910","2. Llamada Telefonica","Sucursal 1"
"1911","1911","2. Llamada Telefonica","Sucursal 1"
"1912","1912","2. Llamada Telefonica","Sucursal 1"
"1913","1913","2. Llamada Telefonica","Sucursal 1"
"1914","1914","2. Llamada Telefonica","Sucursal 1"
"1915","1915","2. Llamada Telefonica","Sucursal 1"
"1916","1916","2. Llamada Telefonica","Sucursal 1"
"1917","1917","2. Llamada Telefonica","Sucursal 1"
"1918","1918","2. Llamada Telefonica","Sucursal 1"
"1919","1919","2. Llamada Telefonica","Sucursal 1"
"1920","1920","2. Llamada Telefonica","Sucursal 1"
"1921","1921","2. Llamada Telefonica","Sucursal 1"
"1922","1922","2. Llamada Telefonica","Sucursal 1"
"1923","1923","2. Llamada Telefonica","Sucursal 1"
"1924","1924","2. Llamada Telefonica","Sucursal 1"
"1925","1925","2. Llamada Telefonica","Sucursal 1"
"1926","1926","2. Llamada Telefonica","Sucursal 1"
"1927","1927","2. Llamada Telefonica","Sucursal 1"
"1928","1928","2. Llamada Telefonica","Sucursal 1"
"1929","1929","2. Llamada Telefonica","Sucursal 1"
"1930","1930","2. Llamada Telefonica","Sucursal 1"
"1931","1931","2. Llamada Telefonica","Sucursal 1"
"1932","1932","2. Llamada Telefonica","Sucursal 1"
"1933","1933","2. Llamada Telefonica","Sucursal 1"
"1934","1934","2. Llamada Telefonica","Sucursal 1"
"1935","1935","2. Llamada Telefonica","Sucursal 1"
"1936","1936","2. Llamada Telefonica","Sucursal 1"
"1937","1937","2. Llamada Telefonica","Sucursal 1"
"1938","1938","2. Llamada Telefonica","Sucursal 1"
"1939","1939","2. Llamada Telefonica","Sucursal 1"
"1940","1940","2. Llamada Telefonica","Sucursal 1"
"1941","1941","2. Llamada Telefonica","Sucursal 1"
"1942","1942","2. Llamada Telefonica","Sucursal 1"
"1943","1943","2. Llamada Telefonica","Sucursal 1"
"1944","1944","2. Llamada Telefonica","Sucursal 1"
"1945","1945","2. Llamada Telefonica","Sucursal 1"
"1946","1946","2. Llamada Telefonica","Sucursal 1"
"1947","1947","2. Llamada Telefonica","Sucursal 1"
"1948","1948","2. Llamada Telefonica","Sucursal 1"
"1949","1949","2. Llamada Telefonica","Sucursal 1"
"1950","1950","2. Llamada Telefonica","Sucursal 1"
"1951","1951","2. Llamada Telefonica","Sucursal 1"
"1952","1952","2. Llamada Telefonica","Sucursal 1"
"1953","1953","2. Llamada Telefonica","Sucursal 1"
"1954","1954","2. Llamada Telefonica","Sucursal 1"
"1955","1955","2. Llamada Telefonica","Sucursal 1"
"1956","1956","2. Llamada Telefonica","Sucursal 1"
"1957","1957","2. Llamada Telefonica","Sucursal 1"
"1958","1958","2. Llamada Telefonica","Sucursal 1"
"1959","1959","2. Llamada Telefonica","Sucursal 1"
"1960","1960","2. Llamada Telefonica","Sucursal 1"
"1961","1961","2. Llamada Telefonica","Sucursal 1"
"1962","1962","2. Llamada Telefonica","Sucursal 1"
"1963","1963","2. Llamada Telefonica","Sucursal 1"
"1964","1964","2. Llamada Telefonica","Sucursal 1"
"1965","1965","2. Llamada Telefonica","Sucursal 1"
"1966","1966","2. Llamada Telefonica","Sucursal 1"
"1967","1967","2. Llamada Telefonica","Sucursal 1"
"1968","1968","2. Llamada Telefonica","Sucursal 1"
"1969","1969","2. Llamada Telefonica","Sucursal 1"
"1970","1970","2. Llamada Telefonica","Sucursal 1"
"1971","1971","2. Llamada Telefonica","Sucursal 1"
"1972","1972","2. Llamada Telefonica","Sucursal 1"
"1973","1973","2. Llamada Telefonica","Sucursal 1"
"1974","1974","2. Llamada Telefonica","Sucursal 1"
"1975","1975","2. Llamada Telefonica","Sucursal 1"
"1976","1976","2. Llamada Telefonica","Sucursal 1"
"1977","1977","2. Llamada Telefonica","Sucursal 1"
"1978","1978","2. Llamada Telefonica","Sucursal 1"
"1979","1979","2. Llamada Telefonica","Sucursal 1"
"1980","1980","2. Llamada Telefonica","Sucursal 1"
"1981","1981","2. Llamada Telefonica","Sucursal 1"
"1982","1982","2. Llamada Telefonica","Sucursal 1"
"1983","1983","2. Llamada Telefonica","Sucursal 1"
"1984","1984","2. Llamada Telefonica","Sucursal 1"
"1985","1985","2. Llamada Telefonica","Sucursal 1"
"1986","1986","2. Llamada Telefonica","Sucursal 1"
"1987","1987","2. Llamada Telefonica","Sucursal 1"
"1988","1988","2. Llamada Telefonica","Sucursal 1"
"1989","1989","2. Llamada Telefonica","Sucursal 1"
"1990","1990","2. Llamada Telefonica","Sucursal 1"
"1991","1991","2. Llamada Telefonica","Sucursal 1"
"1992","1992","2. Llamada Telefonica","Sucursal 1"
"1993","1993","2. Llamada Telefonica","Sucursal 1"
"1994","1994","2. Llamada Telefonica","Sucursal 1"
"1995","1995","2. Llamada Telefonica","Sucursal 1"
"1996","1996","2. Llamada Telefonica","Sucursal 1"
"1997","1997","2. Llamada Telefonica","Sucursal 1"
"1998","1998","2. Llamada Telefonica","Sucursal 1"
"1999","1999","2. Llamada Telefonica","Sucursal 1"
"2000","2000","2. Llamada Telefonica","Sucursal 1"
"2001","2001","2. Llamada Telefonica","Sucursal 1"
"2002","2002","2. Llamada Telefonica","Sucursal 1"
"2003","2003","2. Llamada Telefonica","Sucursal 1"
"2004","2004","2. Llamada Telefonica","Sucursal 1"
"2005","2005","2. Llamada Telefonica","Sucursal 1"
"2006","2006","2. Llamada Telefonica","Sucursal 1"
"2007","2007","2. Llamada Telefonica","Sucursal 1"
"2008","2008","2. Llamada Telefonica","Sucursal 1"
"2009","2009","2. Llamada Telefonica","Sucursal 1"
"2010","2010","2. Llamada Telefonica","Sucursal 1"
"2011","2011","2. Llamada Telefonica","Sucursal 1"
"2012","2012","2. Llamada Telefonica","Sucursal 1"
"2013","2013","2. Llamada Telefonica","Sucursal 1"
"2014","2014","2. Llamada Telefonica","Sucursal 1"
"2015","2015","2. Llamada Telefonica","Sucursal 1"
"2016","2016","2. Llamada Telefonica","Sucursal 1"
"2017","2017","2. Llamada Telefonica","Sucursal 1"
"2018","2018","2. Llamada Telefonica","Sucursal 1"
"2019","2019","2. Llamada Telefonica","Sucursal 1"
"2020","2020","2. Llamada Telefonica","Sucursal 1"
"2021","2021","2. Llamada Telefonica","Sucursal 1"
"2022","2022","2. Llamada Telefonica","Sucursal 1"
"2023","2023","2. Llamada Telefonica","Sucursal 1"
"2024","2024","2. Llamada Telefonica","Sucursal 1"
"2025","2025","2. Llamada Telefonica","Sucursal 1"
"2026","2026","2. Llamada Telefonica","Sucursal 1"
"2027","2027","2. Llamada Telefonica","Sucursal 1"
"2028","2028","2. Llamada Telefonica","Sucursal 1"
"2029","2029","2. Llamada Telefonica","Sucursal 1"
"2030","2030","2. Llamada Telefonica","Sucursal 1"
"2031","2031","2. Llamada Telefonica","Sucursal 1"
"2032","2032","2. Llamada Telefonica","Sucursal 1"
"2033","2033","2. Llamada Telefonica","Sucursal 1"
"2034","2034","2. Llamada Telefonica","Sucursal 1"
"2035","2035","2. Llamada Telefonica","Sucursal 1"
"2036","2036","2. Llamada Telefonica","Sucursal 1"
"2037","2037","2. Llamada Telefonica","Sucursal 1"
"2038","2038","2. Llamada Telefonica","Sucursal 1"
"2039","2039","2. Llamada Telefonica","Sucursal 1"
"2040","2040","2. Llamada Telefonica","Sucursal 1"
"2041","2041","2. Llamada Telefonica","Sucursal 1"
"2042","2042","2. Llamada Telefonica","Sucursal 1"
"2043","2043","2. Llamada Telefonica","Sucursal 1"
"2044","2044","2. Llamada Telefonica","Sucursal 1"
"2045","2045","2. Llamada Telefonica","Sucursal 1"
"2046","2046","2. Llamada Telefonica","Sucursal 1"
"2047","2047","2. Llamada Telefonica","Sucursal 1"
"2048","2048","2. Llamada Telefonica","Sucursal 1"
"2049","2049","2. Llamada Telefonica","Sucursal 1"
"2050","2050","2. Llamada Telefonica","Sucursal 1"
"2051","2051","2. Llamada Telefonica","Sucursal 1"
"2052","2052","2. Llamada Telefonica","Sucursal 1"
"2053","2053","2. Llamada Telefonica","Sucursal 1"
"2054","2054","2. Llamada Telefonica","Sucursal 1"
"2055","2055","2. Llamada Telefonica","Sucursal 1"
"2056","2056","2. Llamada Telefonica","Sucursal 1"
